link_id,link_idx,fair,ref_W1,ref_W3,ref_W4,ref_median,ref_mean,ref_min,ref_max,lift,fold,speed,lanes,length
37573,20785,44,46,22,24,24.0,30.666666666666668,22,46,20.0,1.8333333333333333,8.94,2.0,162.6120062640389
67729,43471,53,29,24,30,29.0,27.666666666666668,24,30,24.0,1.8275862068965518,13.89,1.0,27.02756409025706
67726,43468,51,29,27,28,28.0,28.0,27,29,23.0,1.8214285714285714,13.89,1.0,29.286156205615058
75975,49398,58,32,33,31,32.0,32.0,31,33,26.0,1.8125,20.12,2.0,28.45829029843919
16813,5280,38,36,19,21,21.0,25.333333333333332,19,36,17.0,1.8095238095238095,8.94,2.0,132.07207906560822
59949,37578,56,32,29,31,31.0,30.666666666666668,29,32,25.0,1.8064516129032258,13.41,1.0,37.52420377941631
12996,2304,36,20,14,26,20.0,20.0,14,26,16.0,1.8,15.65,5.0,56.56480985483276
57142,35468,36,23,11,20,20.0,18.0,11,23,16.0,1.8,13.89,1.0,52.77993740735155
24098,10585,169,155,87,94,94.0,112.0,87,155,75.0,1.797872340425532,13.89,3.0,43.97369888089337
30727,15709,158,149,84,88,88.0,107.0,84,149,70.0,1.7954545454545454,13.89,3.0,46.63695268124708
83239,53773,52,29,28,32,29.0,29.666666666666668,28,32,23.0,1.793103448275862,13.89,1.0,11.880599206312905
76869,49981,75,32,42,43,42.0,39.0,32,43,33.0,1.7857142857142858,15.65,2.0,127.7408887289267
801,52072,57,32,34,30,32.0,32.0,30,34,25.0,1.78125,20.12,2.0,163.34091835633998
58794,36625,53,47,27,30,30.0,34.666666666666664,27,47,23.0,1.7666666666666666,15.65,5.0,61.036275008862056
59746,37443,53,55,30,30,30.0,38.333333333333336,30,55,23.0,1.7666666666666666,11.18,2.0,14.79186686220574
14002,3037,37,12,21,26,21.0,19.666666666666668,12,26,16.0,1.7619047619047619,8.94,1.0,308.0427735126445
99465,60007,44,19,25,27,25.0,23.666666666666668,19,27,19.0,1.76,8.94,1.0,37.91735640607721
51140,31069,160,149,86,91,91.0,108.66666666666667,86,149,69.0,1.7582417582417582,13.89,3.0,54.18656740707251
64374,40765,35,18,22,20,20.0,20.0,18,22,15.0,1.75,8.94,2.0,296.0473839824583
19792,7440,68,76,39,25,39.0,46.666666666666664,25,76,29.0,1.7435897435897436,15.65,1.0,95.11670033797238
68830,44297,68,59,39,37,39.0,45.0,37,59,29.0,1.7435897435897436,11.18,4.0,56.53453429996536
19788,7435,54,56,31,19,31.0,35.333333333333336,19,56,23.0,1.7419354838709677,15.65,1.0,138.02672235096105
10730,579,47,47,24,27,27.0,32.666666666666664,24,47,20.0,1.7407407407407407,15.65,3.0,156.40853784481996
67699,43439,52,31,27,30,30.0,29.333333333333332,27,31,22.0,1.7333333333333334,13.41,3.0,171.39664456883222
17498,5772,50,29,26,29,29.0,28.0,26,29,21.0,1.7241379310344827,13.89,2.0,114.33812799380547
67725,43467,50,29,25,29,29.0,27.666666666666668,25,29,21.0,1.7241379310344827,13.89,1.0,33.98926654830112
10935,738,72,39,42,47,42.0,42.666666666666664,39,47,30.0,1.7142857142857142,15.65,3.0,221.1685830794712
13364,2563,36,28,21,18,21.0,22.333333333333332,18,28,15.0,1.7142857142857142,13.89,2.0,76.23201360213173
88902,56047,36,21,21,30,21.0,24.0,21,30,15.0,1.7142857142857142,13.89,1.0,110.29723128407836
22447,9338,53,51,29,31,31.0,37.0,29,51,22.0,1.7096774193548387,11.18,2.0,111.06536218345134
77647,50442,53,31,30,42,31.0,34.333333333333336,30,42,22.0,1.7096774193548387,13.89,1.0,146.70124011261922
36178,19702,46,32,27,20,27.0,26.333333333333332,20,32,19.0,1.7037037037037037,8.94,1.0,119.60939248403601
51251,31144,46,35,27,21,27.0,27.666666666666668,21,35,19.0,1.7037037037037037,8.94,1.0,114.00749994289406
19761,7426,51,34,30,23,30.0,29.0,23,34,21.0,1.7,17.88,2.0,88.6007956255663
42964,24960,34,21,11,20,20.0,17.333333333333332,11,21,14.0,1.7,13.89,1.0,51.909916299157516
61262,38579,39,22,23,26,23.0,23.666666666666668,22,26,16.0,1.6956521739130435,17.88,2.0,856.5583558610458
68881,44327,39,27,23,19,23.0,23.0,19,27,16.0,1.6956521739130435,8.94,1.0,59.69423534532062
15846,4471,44,26,23,29,26.0,26.0,23,29,18.0,1.6923076923076923,13.89,2.0,76.23201360213173
30123,15250,44,30,26,23,26.0,26.333333333333332,23,30,18.0,1.6923076923076923,11.18,2.0,45.353050115005104
97450,59240,44,26,19,27,26.0,24.0,19,27,18.0,1.6923076923076923,11.18,1.0,27.996681103373625
22445,9336,54,53,29,32,32.0,38.0,29,53,22.0,1.6875,11.18,2.0,114.29161824863648
69325,44574,59,54,35,35,35.0,41.333333333333336,35,54,24.0,1.6857142857142857,13.41,4.0,22.216782066448353
66922,42821,37,28,18,22,22.0,22.666666666666668,18,28,15.0,1.6818181818181819,8.94,1.0,15.859565181775965
69890,45014,136,124,65,81,81.0,90.0,65,124,55.0,1.6790123456790123,13.89,3.0,75.09693187946516
74800,48640,57,64,34,19,34.0,39.0,19,64,23.0,1.6764705882352942,15.65,1.0,9.340574378093756
76913,50007,72,33,43,43,43.0,39.666666666666664,33,43,29.0,1.6744186046511629,15.65,2.0,340.37094499193114
46431,27551,35,20,21,21,21.0,20.666666666666668,20,21,14.0,1.6666666666666667,13.89,1.0,78.25351402216056
46562,27652,40,23,24,46,24.0,31.0,23,46,16.0,1.6666666666666667,13.89,3.0,109.09733149125643
52385,31985,40,22,24,30,24.0,25.333333333333332,22,30,16.0,1.6666666666666667,11.18,2.0,135.80333905901472
66802,42739,35,13,21,30,21.0,21.333333333333332,13,30,14.0,1.6666666666666667,13.89,2.0,539.0334991600953
8917,56157,35,21,22,17,21.0,20.0,17,22,14.0,1.6666666666666667,15.65,2.0,49.09842425935767
75977,49400,58,32,42,35,35.0,36.333333333333336,32,42,23.0,1.6571428571428573,20.12,2.0,163.34091835633996
22703,9533,53,32,30,43,32.0,35.0,30,43,21.0,1.65625,13.41,3.0,133.26767465504204
730,47284,48,30,22,29,29.0,27.0,22,30,19.0,1.6551724137931034,20.12,2.0,402.0482027251396
73008,47293,43,26,19,45,26.0,30.0,19,45,17.0,1.6538461538461537,13.89,1.0,7.890215326571268
26545,12500,38,23,23,20,23.0,22.0,20,23,15.0,1.6521739130434783,13.89,2.0,155.3438115782527
82115,53367,38,23,22,25,23.0,23.333333333333332,22,25,15.0,1.6521739130434783,13.89,1.0,13.931776500607032
13562,2720,33,20,11,35,20.0,22.0,11,35,13.0,1.65,15.65,3.0,102.93628108431895
69945,45059,33,32,17,20,20.0,23.0,17,32,13.0,1.65,13.89,3.0,124.39684330438548
71875,46464,33,16,24,20,20.0,20.0,16,24,13.0,1.65,11.18,1.0,84.69180024180497
73565,47705,33,15,20,23,20.0,19.333333333333332,15,23,13.0,1.65,15.65,2.0,219.97429872215633
6637,42426,56,40,32,34,34.0,35.333333333333336,32,40,22.0,1.6470588235294117,8.94,1.0,203.52309352963755
17499,5773,51,29,36,31,31.0,32.0,29,36,20.0,1.6451612903225807,13.89,2.0,155.18825800686142
10511,400,92,53,56,66,56.0,58.333333333333336,53,66,36.0,1.6428571428571428,15.65,3.0,93.43738151780543
94,58047,46,28,24,28,28.0,26.666666666666668,24,28,18.0,1.6428571428571428,13.89,2.0,155.18825800686142
47246,28155,156,150,85,95,95.0,110.0,85,150,61.0,1.6421052631578947,13.89,3.0,105.29647224721367
58628,36502,41,35,18,25,25.0,26.0,18,35,16.0,1.64,17.88,1.0,66.48513309606044
61263,38580,41,22,25,31,25.0,26.0,22,31,16.0,1.64,17.88,2.0,334.67854610145827
19796,7442,36,29,22,22,22.0,24.333333333333332,22,29,14.0,1.6363636363636365,15.65,1.0,95.11670033797238
37089,20426,36,26,13,22,22.0,20.333333333333332,13,26,14.0,1.6363636363636365,17.88,2.0,73.7570649850928
37274,20569,36,35,22,21,22.0,26.0,21,35,14.0,1.6363636363636365,13.89,2.0,132.0534293465985
78969,51365,36,22,25,22,22.0,23.0,22,25,14.0,1.6363636363636365,8.94,1.0,91.52748025706755
30013,15166,44,27,30,25,27.0,27.333333333333332,25,30,17.0,1.6296296296296295,15.65,2.0,58.30105809716266
39921,22624,44,27,29,24,27.0,26.666666666666668,24,29,17.0,1.6296296296296295,15.65,2.0,73.12064024675965
93,57671,52,32,35,32,32.0,33.0,32,35,20.0,1.625,20.12,2.0,402.0482027251396
79523,51729,86,78,50,53,53.0,60.333333333333336,50,78,33.0,1.6226415094339623,8.94,1.0,103.48004184907812
10868,689,60,35,37,41,37.0,37.666666666666664,35,41,23.0,1.6216216216216217,13.89,2.0,131.1768933945528
46463,27577,60,37,37,44,37.0,39.333333333333336,37,44,23.0,1.6216216216216217,13.89,2.0,145.90690623740662
57938,36052,47,29,29,34,29.0,30.666666666666668,29,34,18.0,1.6206896551724137,13.89,2.0,122.03977142802518
6863,44167,34,21,19,23,21.0,21.0,19,23,13.0,1.619047619047619,13.41,2.0,77.65864830068607
77897,50613,34,17,21,25,21.0,21.0,17,25,13.0,1.619047619047619,15.65,3.0,74.98827365958893
4528,26646,63,39,48,37,39.0,41.333333333333336,37,48,24.0,1.6153846153846154,15.65,2.0,123.44354276799064
67421,43209,42,26,37,24,26.0,29.0,24,37,16.0,1.6153846153846154,13.89,1.0,564.8030639897813
22690,9527,50,26,31,40,31.0,32.333333333333336,26,40,19.0,1.6129032258064515,13.41,3.0,116.89939407028656
98604,59653,50,23,31,31,31.0,28.333333333333332,23,31,19.0,1.6129032258064515,26.82,3.0,77.26301414336021
86198,55082,132,127,67,82,82.0,92.0,67,127,50.0,1.6097560975609757,13.89,3.0,113.35017323890544
43693,25443,45,26,32,28,28.0,28.666666666666668,26,32,17.0,1.6071428571428572,15.65,2.0,46.61407279429146
11310,1024,53,33,29,34,33.0,32.0,29,34,20.0,1.606060606060606,13.41,2.0,87.58462772648406
3600,19564,61,37,38,52,38.0,42.333333333333336,37,52,23.0,1.605263157894737,13.41,2.0,50.20914950109422
19696,7372,40,25,24,27,25.0,25.333333333333332,24,27,15.0,1.6,13.41,3.0,145.57748982870132
31200,15998,48,51,24,30,30.0,35.0,24,51,18.0,1.6,15.65,3.0,108.12717642357218
35438,19186,48,30,27,48,30.0,35.0,27,48,18.0,1.6,11.18,2.0,12.736000426562722
71277,46033,80,49,53,50,50.0,50.666666666666664,49,53,30.0,1.6,13.89,2.0,19.251641597618157
81637,53081,32,20,22,18,20.0,20.0,18,22,12.0,1.6,13.89,1.0,75.07910930313093
89171,56159,48,30,24,38,30.0,30.666666666666668,24,38,18.0,1.6,13.41,3.0,17.42257173086347
21288,8515,51,30,32,35,32.0,32.333333333333336,30,35,19.0,1.59375,15.65,5.0,14.63777046029049
27927,13592,51,30,32,35,32.0,32.333333333333336,30,35,19.0,1.59375,13.89,2.0,81.58389681328882
30125,15251,43,32,27,24,27.0,27.666666666666668,24,32,16.0,1.5925925925925926,11.18,2.0,49.92736629918703
138,2897,35,15,23,22,22.0,20.0,15,23,13.0,1.5909090909090908,17.88,5.0,82.04707874014377
63187,39983,35,38,22,22,22.0,27.333333333333332,22,38,13.0,1.5909090909090908,13.41,2.0,160.73528155868044
87729,55610,35,28,19,22,22.0,23.0,19,28,13.0,1.5909090909090908,17.88,1.0,111.96956947866795
92884,57581,97,61,74,55,61.0,63.333333333333336,55,74,36.0,1.5901639344262295,13.41,4.0,69.19876106640868
3969,22435,73,28,59,46,46.0,44.333333333333336,28,59,27.0,1.5869565217391304,17.88,5.0,168.02325461371257
94798,58248,111,75,60,70,70.0,68.33333333333333,60,75,41.0,1.5857142857142856,13.41,2.0,76.12220446739468
39515,22291,76,64,48,42,48.0,51.333333333333336,42,64,28.0,1.5833333333333333,15.65,1.0,104.07348001253285
71100,45935,38,24,23,35,24.0,27.333333333333332,23,35,14.0,1.5833333333333333,13.89,1.0,57.71132137000545
72968,47259,38,35,24,16,24.0,25.0,16,35,14.0,1.5833333333333333,8.94,2.0,162.61200626403888
79238,51554,38,32,24,24,24.0,26.666666666666668,24,32,14.0,1.5833333333333333,15.65,5.0,264.7004759398064
97456,59246,38,25,24,14,24.0,21.0,14,25,14.0,1.5833333333333333,11.18,1.0,9.334591359803959
3197,16562,49,45,31,27,31.0,34.333333333333336,27,45,18.0,1.5806451612903225,8.94,1.0,154.6871237089412
44680,26193,90,49,57,70,57.0,58.666666666666664,49,70,33.0,1.5789473684210527,8.94,1.0,101.65058459449172
31202,16000,41,45,20,26,26.0,30.333333333333332,20,45,15.0,1.5769230769230769,15.65,3.0,136.84780621787476
59256,37091,41,31,22,26,26.0,26.333333333333332,22,31,15.0,1.5769230769230769,13.89,2.0,90.58323646623379
29292,14614,52,33,31,38,33.0,34.0,31,38,19.0,1.5757575757575757,13.41,1.0,229.96563510529455
99478,60015,52,47,28,33,33.0,36.0,28,47,19.0,1.5757575757575757,11.18,2.0,41.56606405070207
78520,51047,74,59,47,39,47.0,48.333333333333336,39,59,27.0,1.574468085106383,15.65,1.0,69.01444268789349
25431,11623,33,16,21,23,21.0,20.0,16,23,12.0,1.5714285714285714,15.65,3.0,46.23748971381682
36706,20105,44,28,28,31,28.0,29.0,28,31,16.0,1.5714285714285714,13.89,1.0,84.47033713011713
6868,44196,55,35,32,41,35.0,36.0,32,41,20.0,1.5714285714285714,13.41,2.0,21.182668315329185
6892,44355,91,58,58,63,58.0,59.666666666666664,58,63,33.0,1.5689655172413792,13.41,2.0,106.80291436101047
6937,44607,47,27,30,41,30.0,32.666666666666664,27,41,17.0,1.5666666666666667,13.41,2.0,74.65124560169856
51326,31205,36,22,23,24,23.0,23.0,22,24,13.0,1.565217391304348,13.89,1.0,732.5226609250249
63011,39873,36,23,23,31,23.0,25.666666666666668,23,31,13.0,1.565217391304348,11.18,1.0,19.345023415260048
76117,49474,108,74,67,69,69.0,70.0,67,74,39.0,1.565217391304348,13.41,4.0,18.933060747286014
17501,5775,50,28,36,32,32.0,32.0,28,36,18.0,1.5625,13.89,2.0,114.33812799380547
24997,11295,50,32,27,43,32.0,34.0,27,43,18.0,1.5625,13.89,1.0,34.157043317945586
3604,19600,50,32,30,43,32.0,35.0,30,43,18.0,1.5625,13.41,2.0,42.69893294129753
32617,17048,64,41,37,59,41.0,45.666666666666664,37,59,23.0,1.5609756097560976,13.89,2.0,132.0534293465985
22440,9333,53,55,30,34,34.0,39.666666666666664,30,55,19.0,1.5588235294117647,11.18,2.0,46.986910979130734
41326,23721,53,32,35,34,34.0,33.666666666666664,32,35,19.0,1.5588235294117647,8.94,2.0,111.02031470364777
58694,36544,53,51,34,33,34.0,39.333333333333336,33,51,19.0,1.5588235294117647,8.94,2.0,194.89377091760605
81855,53225,53,25,34,37,34.0,32.0,25,37,19.0,1.5588235294117647,15.65,2.0,112.53874263786197
21073,8341,81,52,49,61,52.0,54.0,49,61,29.0,1.5576923076923077,15.65,2.0,250.64547838808303
724,46839,42,23,27,45,27.0,31.666666666666668,23,45,15.0,1.5555555555555556,17.88,3.0,66.4279864187069
17002,5420,45,43,25,29,29.0,32.333333333333336,25,43,16.0,1.5517241379310345,11.18,2.0,98.6405519109655
90940,56770,90,102,58,51,58.0,70.33333333333333,51,102,32.0,1.5517241379310345,15.65,2.0,372.69545635350875
30557,15568,31,19,20,25,20.0,21.333333333333332,19,25,11.0,1.55,8.94,2.0,97.28462335215106
47867,28640,62,26,55,40,40.0,40.333333333333336,26,55,22.0,1.55,17.88,5.0,223.68576963976662
622,39319,31,27,19,20,20.0,22.0,19,27,11.0,1.55,13.89,1.0,88.91948835247781
69915,45035,62,63,36,40,40.0,46.333333333333336,36,63,22.0,1.55,13.89,3.0,84.47520642187375
76957,50034,31,16,20,22,20.0,19.333333333333332,16,22,11.0,1.55,17.88,2.0,230.73147691898518
77162,50146,31,19,20,25,20.0,21.333333333333332,19,25,11.0,1.55,13.89,2.0,91.63776913724803
79004,51387,62,60,40,40,40.0,46.666666666666664,40,60,22.0,1.55,13.89,3.0,31.687762258883488
6904,44413,79,51,44,52,51.0,49.0,44,52,28.0,1.5490196078431373,13.41,2.0,45.45656974969976
35299,19119,34,27,22,17,22.0,22.0,17,27,12.0,1.5454545454545454,13.89,2.0,129.11013425577457
39671,22419,34,24,22,15,22.0,20.333333333333332,15,24,12.0,1.5454545454545454,11.18,1.0,270.654298847545
70053,45145,34,22,19,23,22.0,21.333333333333332,19,23,12.0,1.5454545454545454,11.18,1.0,125.2580306862387
840,54087,34,22,21,26,22.0,23.0,21,26,12.0,1.5454545454545454,15.65,2.0,127.82760826458599
89979,56453,34,29,17,22,22.0,22.666666666666668,17,29,12.0,1.5454545454545454,13.89,1.0,42.459926060523145
97464,59252,34,19,22,28,22.0,23.0,19,28,12.0,1.5454545454545454,11.18,1.0,19.267041614967123
22437,9330,54,56,28,35,35.0,39.666666666666664,28,56,19.0,1.542857142857143,11.18,2.0,126.08566333369582
621,39255,54,42,35,32,35.0,36.333333333333336,32,42,19.0,1.542857142857143,13.89,1.0,438.6938253839837
